method.name	dataset.name	sample.id	Pearson	Spearman	RMSE
Aboensis IV	AF	ISFB1A3	0.828463307200416	0.840659340659341	0.894232955978928
Aboensis IV	AF	ISFB1A4	0.456748815791296	0.505494505494506	1.10047124660178
Aboensis IV	AF	ISFB1B1	0.733727467015238	0.681318681318681	1.49315586389769
Aboensis IV	AF	ISFB1B2	0.495417943316139	0.450549450549451	1.5545656456156
Aboensis IV	AF	ISFB1B3	0.609896923296085	0.785714285714286	1.6068759209123
Aboensis IV	AF	ISFB1B4	0.923284015104861	0.741758241758242	1.53627358397652
Aboensis IV	AF	ISFB2A1	0.61270417397835	0.5	1.01323818410971
Aboensis IV	AF	ISFB2A2	0.373488657256164	0.67032967032967	0.888811886448957
Aboensis IV	AF	ISFB2A3	0.978086927340422	0.752747252747253	1.19651973020363
Aboensis IV	AF	ISFB2A4	0.30742495689239	0.489010989010989	1.01580092883193
Aboensis IV	AF	ISFB2B1	0.748317737898974	0.791208791208791	1.64094989910314
Aboensis IV	AF	ISFB2B2	0.516636314166407	0.774725274725275	2.01506690904934
Aboensis IV	AF	ISFB2B3	0.775812218827956	0.543956043956044	1.42268930911623
Aboensis IV	AF	ISFB2B4	0.842370459027804	0.565934065934066	1.62470802190703
Aboensis IV	AF	ISFB3A1	0.355719371112903	0.384615384615385	0.809482430882485
Aboensis IV	AF	ISFB3A2	0.653437793800811	0.60989010989011	0.765291058262754
Aboensis IV	AF	ISFB3A3	0.751147117053704	0.785714285714286	1.11623716509362
Aboensis IV	AF	ISFB3A4	0.546570912180488	0.478021978021978	1.0762677647416
Aboensis IV	AF	ISFB3B1	0.711505480660587	0.692307692307692	1.5407109857255
Aboensis IV	AF	ISFB3B2	0.47107518098318	0.71978021978022	1.56839586807152
Aboensis IV	AF	ISFB3B3	0.608104326362145	0.576923076923077	1.47140471145744
Aboensis IV	AF	ISFB3B4	0.855385278209143	0.730769230769231	1.17270026312127
Aboensis IV	AF	ISFB4A1	0.497016009301928	0.824175824175824	0.923615289231214
Aboensis IV	AF	ISFB4A2	0.637747174430983	0.263736263736264	1.10731918303306
Aboensis IV	AF	ISFB4A3	0.68757514007565	0.846153846153846	0.793331246312954
Aboensis IV	AF	ISFB4A4	0.224189029895357	0.483516483516484	0.990039976624414
Aboensis IV	AF	ISFB4B1	0.465933874608667	0.60989010989011	1.55311243337296
Aboensis IV	AF	ISFB4B2	0.662095192518743	0.510989010989011	1.5087785160662
Aboensis IV	AF	ISFB4B3	0.87963685236201	0.807692307692308	2.0918786110471
Aboensis IV	AF	ISFB4B4	0.57508751583886	0.620879120879121	1.52988803921565
Aboensis IV	AF	ISFB5A1	0.675756745568753	0.67032967032967	1.14023332437431
Aboensis IV	AF	ISFB5A2	0.359607759712323	0.78021978021978	0.872496327599523
Aboensis IV	AF	ISFB5A3	0.942123840217713	0.835164835164835	1.06796313894306
Aboensis IV	AF	ISFB5A4	0.606487257004366	0.620879120879121	0.784819993706261
Aboensis IV	AF	ISFB5B1	0.310387765376172	0.428571428571429	1.143014473785
Aboensis IV	AF	ISFB5B2	0.642983841054373	0.648351648351648	1.69271987470942
Aboensis IV	AF	ISFB5B3	0.660899958791923	0.796703296703297	1.57761652281938
Aboensis IV	AF	ISFB5B4	0.583642094202354	0.758241758241758	1.57572166311415
Aboensis IV	DS1	BM10	0.475215431265399	0.686546471302314	0.655236847822921
Aboensis IV	DS1	BM12	-0.0621207239814718	0.0201007563051842	0.868158240802428
Aboensis IV	DS1	BM14	0.747573172848782	0.679871223381881	1.50627865535886
Aboensis IV	DS1	BM16	0.432919873915671	0.285643422366656	0.818818686700172
Aboensis IV	DS1	BM18	0.556955331824212	0.53870636292376	0.94980408600653
Aboensis IV	DS1	BM2	0.499589848344117	0.404519917477945	0.473907636204445
Aboensis IV	DS1	BM20	0.908327242825077	0.732790191758054	2.54005382867709
Aboensis IV	DS1	BM22	0.908686401150447	0.587171628011261	1.46399437267391
Aboensis IV	DS1	BM24	0.861159104963272	0.588602011685014	1.27229366211382
Aboensis IV	DS1	BM26	0.916190802346657	0.809039834955891	0.977558849391012
Aboensis IV	DS1	BM28	0.163110604289026	0.239045721866879	0.780103488835655
Aboensis IV	DS1	BM30	0.263582901586736	0.615074384376799	0.813170719672309
Aboensis IV	DS1	BM32	0.374292640346448	0.238963805459699	1.3986682191851
Aboensis IV	DS1	BM34	0.141366047063112	0.176081755696027	1.07060802340626
Aboensis IV	DS1	BM36	0.461276931067811	0.665197743740545	1.51326650788715
Aboensis IV	DS1	BM38	0.286101954862399	0.501128811169572	1.24039479118038
Aboensis IV	DS1	BM4	0.925075693366118	0.533001790889026	1.06360989809363
Aboensis IV	DS1	BM40	0.539414933754159	0.289682729751161	1.53021560399569
Aboensis IV	DS1	BM42	0.919719435752193	0.566275556621617	1.99964140573353
Aboensis IV	DS1	BM44	0.785411269471823	0.761821436313291	2.13806262697295
Aboensis IV	DS1	BM46	0.714685737109299	0.753238621588558	2.06326935614165
Aboensis IV	DS1	BM48	0.117299737713112	0.544837476448113	1.70574804297121
Aboensis IV	DS1	BM50	0.807556894714243	0.760882701922802	1.97300049497872
Aboensis IV	DS1	BM52	0.428106269798697	0.454031230373428	3.0635354427343
Aboensis IV	DS1	BM54	0.82246552259393	0.433200112721982	1.04449387154178
Aboensis IV	DS1	BM56	0.950144858235267	0.78995314672832	1.45640901453915
Aboensis IV	DS1	BM58	0.474739860711043	0.358568582800318	0.937421511707502
Aboensis IV	DS1	BM6	0.859865242746411	0.638969646062281	0.902456509068943
Aboensis IV	DS1	BM60	0.300155444943209	0.191880644720049	1.09240554105448
Aboensis IV	DS1	BM8	0.224106926694494	0.240541829361395	0.794544599769423
Aboensis IV	DS2	BM1	0.621063383779326	0.625047697394333	0.862892060360354
Aboensis IV	DS2	BM11	0.970229174447974	0.791783521647925	1.65142222990462
Aboensis IV	DS2	BM13	0.588110132935101	0.205428714978698	0.937554270094834
Aboensis IV	DS2	BM15	0.0932625956418064	0.14031606712748	32.809132451647
Aboensis IV	DS2	BM17	0.970092967703729	0.640741944338319	1.35176454255295
Aboensis IV	DS2	BM19	0.242408680812305	0.271736837934994	0.942708911612638
Aboensis IV	DS2	BM21	0.964377253802348	0.780145555136037	1.77657179515951
Aboensis IV	DS2	BM23	0.299251667922973	0.263424168386499	1.06484995139166
Aboensis IV	DS2	BM25	0.174297130009215	0.230519253138003	0.964162499285789
Aboensis IV	DS2	BM27	0.816739133858226	0.319142369252113	1.38971135729984
Aboensis IV	DS2	BM29	0.772035198908864	0.710046946804693	0.786703881921666
Aboensis IV	DS2	BM3	0.483608508081094	0.516397779494322	0.911946411534456
Aboensis IV	DS2	BM31	-0.207612770866077	0.310699862925135	7.61985499871282
Aboensis IV	DS2	BM33	0.693806134446836	0.724882435609075	1.56292893278878
Aboensis IV	DS2	BM35	0.739954145462668	0.770988167975976	1.53725200593109
Aboensis IV	DS2	BM37	0.000975952009918559	0.78258558087123	754.361746782904
Aboensis IV	DS2	BM39	0.0578800777992872	0.391071685164067	787.721578498114
Aboensis IV	DS2	BM41	-0.043831795539131	0.526256959047942	797.000703122259
Aboensis IV	DS2	BM43	0.554145004559029	0.865048975764109	3929.96244283222
Aboensis IV	DS2	BM45	0.736783181914028	0.695238551402785	1.50256271894815
Aboensis IV	DS2	BM47	0.678215870639413	0.679871223381881	1.80065747371297
Aboensis IV	DS2	BM49	0.387392306073287	0.560349115124133	2.52148018162158
Aboensis IV	DS2	BM5	0.419217834882607	0.479840938440238	0.802880624014664
Aboensis IV	DS2	BM51	0.221615628222808	-0.187894920963603	2.60207627863699
Aboensis IV	DS2	BM53	0.803524901048021	0.789255143319962	1.45682956248271
Aboensis IV	DS2	BM55	0.763485677086603	0.591442978173351	544.65995389988
Aboensis IV	DS2	BM57	0.515999310039091	0.393122696553448	1.4027270951986
Aboensis IV	DS2	BM59	-0.204588046065766	0.543916310284421	358.200048227561
Aboensis IV	DS2	BM7	0.789406000097585	0.0254823595718813	1.03278258940601
Aboensis IV	DS2	BM9	0.869907259577693	0.68092662394246	0.842923450259448
Aboensis IV	DS3	RM10	0.385776267025652	0.602338641731931	1.08521420778372
Aboensis IV	DS3	RM12	0.931249694709538	0.828130947254639	1.41179407022062
Aboensis IV	DS3	RM14	0.197166803605867	0.328816111686306	2.10558056697042
Aboensis IV	DS3	RM16	0.729266725505912	0.440385506050544	1.74415860307952
Aboensis IV	DS3	RM18	0.49324791276163	0.550297479754765	1.72478370329724
Aboensis IV	DS3	RM2	0.958285860606813	0.85063090626265	1.8713514181516
Aboensis IV	DS3	RM20	-0.0374039573843265	0.778810839991912	14.6102085201297
Aboensis IV	DS3	RM22	-0.0601816168505564	0.38623241149223	45.5531145423197
Aboensis IV	DS3	RM24	0.11456093338915	0.2161062302397	9.25278426350692
Aboensis IV	DS3	RM26	0.26686746670326	0.833715147068116	85.7407842983633
Aboensis IV	DS3	RM28	0.369601708942773	0.382688919965692	1.35027302849722
Aboensis IV	DS3	RM30	0.65033786277044	0.574172534596893	122.462866802065
Aboensis IV	DS3	RM32	0.659316482082531	0.869022925857518	1.59301962299715
Aboensis IV	DS3	RM34	0.699061540301217	0.786258837680612	2.8469540718738
Aboensis IV	DS3	RM36	0.790229293973905	0.486265920515252	1.94330253566964
Aboensis IV	DS3	RM4	0.64828705485638	0.85063090626265	1.81449789963151
Aboensis IV	DS3	RM6	0.951123244639007	0.695919042352572	2.62967187651647
Aboensis IV	DS3	RM8	0.904895512178753	0.927636770415582	1.4553874819932
Aboensis IV	DS4	RM1	0.898912360658808	0.917469804271967	0.731132838621985
Aboensis IV	DS4	RM11	0.865266233456282	0.34703558138269	1.13668702876586
Aboensis IV	DS4	RM13	0.569250258325491	0.451656067222199	2.48659515207193
Aboensis IV	DS4	RM15	0.0883304536879564	0.488589568525629	11.9979695150352
Aboensis IV	DS4	RM17	-0.195091204258229	0.385234810918354	54.6542684714813
Aboensis IV	DS4	RM19	0.130679689610153	0.565554602542195	1.1385100491831
Aboensis IV	DS4	RM21	-0.00270257476454506	0.633054164947657	335.217004041388
Aboensis IV	DS4	RM23	0.987357505225767	0.551760587846044	4.37588919850077
Aboensis IV	DS4	RM25	0.17116538514214	0.63452467602295	353.880892430955
Aboensis IV	DS4	RM27	0.89258868061389	0.768896837060119	1.56208390745929
Aboensis IV	DS4	RM29	-0.0896078590538415	0.516418736771151	166.536050624785
Aboensis IV	DS4	RM3	0.660405694646248	0.288450105223526	0.733157069799101
Aboensis IV	DS4	RM31	0.141774025427092	0.934946990008457	674.587985977939
Aboensis IV	DS4	RM33	0.3285408161856	0.335774733409687	1094.23256588842
Aboensis IV	DS4	RM35	0.810635776772189	0.467909600178703	3087.14513722085
Aboensis IV	DS4	RM5	0.46910788718918	0.637641513969017	1.54285533305027
Aboensis IV	DS4	RM7	0.974902669538733	0.72463156782665	2.93866327375658
Aboensis IV	DS4	RM9	0.832396744964282	0.777062827883178	1.17923546446849
Aginome-XMU	AA	ISFRA1	0.101336999972615	0.390646861995318	14.8113403127575
Aginome-XMU	AA	ISFRA10	0.193596331192127	0.456671683741006	6.06607727646608
Aginome-XMU	AA	ISFRA11	0.388835294295853	0.505494505494506	17.7508536163895
Aginome-XMU	AA	ISFRA12	-0.31442351603124	0.192307692307692	5.76605847963567
Aginome-XMU	AA	ISFRA13	-0.00989606605736529	0.0824175824175824	11.5425948036118
Aginome-XMU	AA	ISFRA14	0.507680014103311	0.587912087912088	19.4340272597806
Aginome-XMU	AA	ISFRA15	-0.303521687845805	0.10989010989011	5.26190099839897
Aginome-XMU	AA	ISFRA2	0.131075895954339	0.30027662150123	14.6133912231025
Aginome-XMU	AA	ISFRA3	0.0499346276655113	0.494505494505495	12.6526339959981
Aginome-XMU	AA	ISFRA4	0.825594097911997	0.489010989010989	29.5559566730091
Aginome-XMU	AA	ISFRA5	-0.336275745051223	0.208791208791209	6.79903627875555
Aginome-XMU	AA	ISFRA6	-0.0104013568433006	0.55845995059894	11.7050006232327
Aginome-XMU	AA	ISFRA7	-0.153333946933304	0.417582417582418	8.17147290930436
Aginome-XMU	AA	ISFRA8	0.726042759489854	0.462173752219813	28.0050445262645
Aginome-XMU	AA	ISFRA9	0.0280012212006078	0.39010989010989	11.129190924338
Aginome-XMU	AA	ISFRB1	0.377807865102996	-0.00549450549450549	8.12889070271508
Aginome-XMU	AA	ISFRB10	-0.371327240354721	-0.156808951646008	3.0345108765571
Aginome-XMU	AA	ISFRB11	0.280595636708414	0.291208791208791	17.9636678282984
Aginome-XMU	AA	ISFRB12	0.537700704165429	0.598901098901099	22.9503150523406
Aginome-XMU	AA	ISFRB13	0.125723634450294	0.242091013067521	9.05155571416018
Aginome-XMU	AA	ISFRB14	-0.112804498175802	0.252747252747253	9.49501882498864
Aginome-XMU	AA	ISFRB15	0.190970999526089	0.357142857142857	16.0248635516955
Aginome-XMU	AA	ISFRB2	0.112836078378862	0.527472527472527	14.4303195720015
Aginome-XMU	AA	ISFRB3	-0.313243843641481	0.010989010989011	5.30352699202367
Aginome-XMU	AA	ISFRB4	0.490750435450732	0.543956043956044	19.9279154391919
Aginome-XMU	AA	ISFRB5	0.36403387309012	0.679505457132701	18.7385047541058
Aginome-XMU	AA	ISFRB6	0.079059222825348	0.525447539726097	13.7850148422536
Aginome-XMU	AA	ISFRB7	0.631039558659999	0.521978021978022	26.1368572524164
Aginome-XMU	AA	ISFRB8	0.76645632783697	0.21978021978022	28.7821931965124
Aginome-XMU	AA	ISFRB9	0.0360925230501588	0.362637362637363	10.9769605060211
Aginome-XMU	AB	ISFRA1	0.265584310354505	0.521978021978022	7.22181009260042
Aginome-XMU	AB	ISFRA10	0.276271960659899	0.140302746209586	12.961207865205
Aginome-XMU	AB	ISFRA11	-0.216539578888392	-0.120879120879121	7.11214810100346
Aginome-XMU	AB	ISFRA12	0.630584220426842	0.796703296703297	23.0231076161974
Aginome-XMU	AB	ISFRA13	-0.154398157269176	0.380166731808897	8.84955161363582
Aginome-XMU	AB	ISFRA14	-0.0306143999016978	-0.186813186813187	8.71441686699402
Aginome-XMU	AB	ISFRA15	-0.233918717684284	-0.010989010989011	5.35033644371384
Aginome-XMU	AB	ISFRA2	0.0920479333401278	0.307692307692308	11.7567615771476
Aginome-XMU	AB	ISFRA3	-0.119119123965331	0.164835164835165	7.74747103204039
Aginome-XMU	AB	ISFRA4	0.0420409571299495	0.343879279925456	8.90746347354209
Aginome-XMU	AB	ISFRA5	-0.209355083367576	0.0385144793516511	3.81517526044748
Aginome-XMU	AB	ISFRA6	-0.458131641506344	-0.137362637362637	2.58566926798231
Aginome-XMU	AB	ISFRA7	0.287275502765933	-0.00549450549450549	14.8287645171284
Aginome-XMU	AB	ISFRA8	0.53776135769436	0.598901098901099	19.7026965596827
Aginome-XMU	AB	ISFRA9	0.467723461431799	0.582417582417582	19.6872108288144
Aginome-XMU	AB	ISFRB1	0.562805089726556	0.472527472527473	25.2529292224115
Aginome-XMU	AB	ISFRB10	0.092943529145428	0.64099097778105	13.867038684267
Aginome-XMU	AB	ISFRB11	0.904278315167637	0.582417582417582	34.2674536078183
Aginome-XMU	AB	ISFRB12	0.22737007264169	0.78021978021978	13.3440153018035
Aginome-XMU	AB	ISFRB13	0.23318944076083	0.450549450549451	15.1627658512542
Aginome-XMU	AB	ISFRB14	-0.125356135649507	0.406593406593407	6.97151770276079
Aginome-XMU	AB	ISFRB15	0.352274189749782	0.445054945054945	16.6203645061539
Aginome-XMU	AB	ISFRB2	-0.335650893913462	-0.395604395604396	3.0344245328491
Aginome-XMU	AB	ISFRB3	0.293151183066777	0.0659340659340659	17.8766041908261
Aginome-XMU	AB	ISFRB4	-0.222204351529294	0.0936642672572645	7.56433254766568
Aginome-XMU	AB	ISFRB5	0.0893544099041986	0.0384615384615385	12.1047069412407
Aginome-XMU	AB	ISFRB6	0.394633180538929	0.729024073441967	17.0034390112704
Aginome-XMU	AB	ISFRB7	0.536723869404246	0.565934065934066	17.7154074859615
Aginome-XMU	AB	ISFRB8	0.667350414973239	0.576923076923077	25.1654483247464
Aginome-XMU	AB	ISFRB9	0.490730513751554	0.324175824175824	20.2642918524542
Aginome-XMU	AE	ISFB1A1	-0.140460025254145	-0.10989010989011	6.27944623115806
Aginome-XMU	AE	ISFB1A2	-0.0625455215809609	0.489010989010989	7.98290134347798
Aginome-XMU	AE	ISFB1A3	0.166777653757494	0.225274725274725	4.98894246493889
Aginome-XMU	AE	ISFB1A4	-0.288837418034683	0.0164835164835165	3.55144268160799
Aginome-XMU	AE	ISFB1B1	0.0392963953138239	0.164835164835165	10.2221415725508
Aginome-XMU	AE	ISFB1B2	0.0821117140587001	-0.0274725274725275	7.93178947193655
Aginome-XMU	AE	ISFB1B3	-0.148676069197473	0.302197802197802	6.88717353970315
Aginome-XMU	AE	ISFB1B4	-0.0714107638834628	0.538461538461538	8.31123858245307
Aginome-XMU	AE	ISFB2A1	-0.0653168755292636	-0.021978021978022	5.42910380390876
Aginome-XMU	AE	ISFB2A2	-0.231325362522995	0.0934065934065934	5.63493730899301
Aginome-XMU	AE	ISFB2A3	0.099985486883419	0.708791208791209	9.44233000846614
Aginome-XMU	AE	ISFB2A4	-0.12136689964048	0.17032967032967	6.97876255931209
Aginome-XMU	AE	ISFB2B1	-0.129847857528255	0.357142857142857	6.74934774577998
Aginome-XMU	AE	ISFB2B2	0.123447160839476	0.395604395604396	8.41177260399727
Aginome-XMU	AE	ISFB2B3	-0.262737796277782	0.225274725274725	4.98341894983593
Aginome-XMU	AE	ISFB2B4	-0.233793663365243	0.0274725274725275	4.77879778776332
Aginome-XMU	AE	ISFB3A1	0.499559367659972	0.32967032967033	11.4294204500151
Aginome-XMU	AE	ISFB3A2	-0.107599321014349	0.543956043956044	7.37142832288499
Aginome-XMU	AE	ISFB3A3	-0.302490061917049	-0.554945054945055	3.91119425953812
Aginome-XMU	AE	ISFB3A4	-0.0373913102057724	0.428571428571429	8.22177382020353
Aginome-XMU	AE	ISFB3B1	-0.0562787248703877	0.307692307692308	6.06662342719555
Aginome-XMU	AE	ISFB3B2	-0.0721154224671727	0.318681318681319	8.28145450048745
Aginome-XMU	AE	ISFB3B3	-0.1142425337122	0.642857142857143	8.08557543399984
Aginome-XMU	AE	ISFB3B4	0.158693110706774	0.230769230769231	8.75244075819044
Aginome-XMU	AE	ISFB4A1	-0.140612234330426	0.0879120879120879	5.79430561294613
Aginome-XMU	AE	ISFB4A2	-0.308097669472847	-0.357142857142857	3.55856119472245
Aginome-XMU	AE	ISFB4A3	0.190029917049871	0.351648351648352	13.4785756773864
Aginome-XMU	AE	ISFB4A4	-0.274305770152663	-0.368131868131868	4.37295221654363
Aginome-XMU	AE	ISFB4B1	-0.338274737319512	0.0989010989010989	4.43172253991658
Aginome-XMU	AE	ISFB4B2	-0.0425865711153401	0.252747252747253	8.95703386367857
Aginome-XMU	AE	ISFB4B3	-0.160266270547598	-0.131868131868132	5.79203397211155
Aginome-XMU	AE	ISFB4B4	0.33330238748546	0.725274725274725	13.411535948817
Aginome-XMU	AE	ISFB5A1	0.0184410158701254	-0.043956043956044	10.143270877465
