method.name	dataset.name	sample.id	Pearson	Spearman	RMSE
Aboensis IV	AA	ISFRA1	0.835600743073166	0.685007525611508	0.979908899845379
Aboensis IV	AA	ISFRA10	0.712536577701209	0.698762696808527	1.17690422394063
Aboensis IV	AA	ISFRA11	0.94480572495437	0.703296703296703	1.32931605878964
Aboensis IV	AA	ISFRA12	0.458460000099505	0.67032967032967	0.78586992720051
Aboensis IV	AA	ISFRA13	0.476392812159093	0.241758241758242	0.970129844634493
Aboensis IV	AA	ISFRA14	0.835978435009454	0.802197802197802	0.941644457377468
Aboensis IV	AA	ISFRA15	0.40744497487227	0.428571428571429	1.0360097004255
Aboensis IV	AA	ISFRA2	0.758610221088383	0.790636608906909	0.878019879317035
Aboensis IV	AA	ISFRA3	0.439657970993683	0.478021978021978	0.980345699757512
Aboensis IV	AA	ISFRA4	0.950394083559334	0.681318681318681	1.16171023795991
Aboensis IV	AA	ISFRA5	0.535570158731219	0.571428571428571	0.802759824801654
Aboensis IV	AA	ISFRA6	0.720666836763563	0.662999251696279	1.05958873170853
Aboensis IV	AA	ISFRA7	0.809821144897032	0.648351648351648	0.735398151473185
Aboensis IV	AA	ISFRA8	0.943256107012213	0.751032347357196	1.38050538420626
Aboensis IV	AA	ISFRA9	0.782388523693334	0.450549450549451	1.14994863007986
Aboensis IV	AA	ISFRB1	0.65878046333636	0.285714285714286	1.62934253967594
Aboensis IV	AA	ISFRB10	0.588918734236931	0.795048895187654	1.71738574062504
Aboensis IV	AA	ISFRB11	0.436112562089079	0.401098901098901	1.19970467708903
Aboensis IV	AA	ISFRB12	0.446716355272726	0.824175824175824	1.57348482188428
Aboensis IV	AA	ISFRB13	0.340396373861747	0.541953745162519	1.57272878053009
Aboensis IV	AA	ISFRB14	0.876141386529032	0.521978021978022	3.15963814778525
Aboensis IV	AA	ISFRB15	0.652954462273934	0.637362637362637	1.15139050298603
Aboensis IV	AA	ISFRB2	0.692254332401307	0.637362637362637	1.4626704453464
Aboensis IV	AA	ISFRB3	0.274163040421614	0.554945054945055	1.82701905072739
Aboensis IV	AA	ISFRB4	0.440435934259233	0.692307692307692	2.03591669692343
Aboensis IV	AA	ISFRB5	0.42522202425682	0.662999251696279	1.77033920703348
Aboensis IV	AA	ISFRB6	0.35726034181017	0.297111697855594	1.19093934572279
Aboensis IV	AA	ISFRB7	0.859462093273752	0.906593406593407	1.48938916126626
Aboensis IV	AA	ISFRB8	0.775381482669812	0.489010989010989	1.41886679313603
Aboensis IV	AA	ISFRB9	0.455289324368081	0.417582417582418	1.42101233399574
Aboensis IV	AB	ISFRA1	0.893579688405203	0.626373626373626	1.19731768429611
Aboensis IV	AB	ISFRA10	0.69092349280537	0.795048895187654	0.742557366681487
Aboensis IV	AB	ISFRA11	0.827677022664164	0.714285714285714	0.990066869832388
Aboensis IV	AB	ISFRA12	0.878103608412291	0.884615384615385	1.04116580890818
Aboensis IV	AB	ISFRA13	0.821735024934595	0.677688521920208	0.96849150777677
Aboensis IV	AB	ISFRA14	0.45033794401389	0.82967032967033	0.772308537924209
Aboensis IV	AB	ISFRA15	0.741704076451464	0.714285714285714	0.926479517803001
Aboensis IV	AB	ISFRA2	0.854889094526122	0.549450549450549	1.07217976397538
Aboensis IV	AB	ISFRA3	0.227900673401397	0.362637362637363	0.778386633937852
Aboensis IV	AB	ISFRA4	0.848105516877291	0.916094401721415	0.916934813432014
Aboensis IV	AB	ISFRA5	0.907046617866473	0.891335093566782	0.830133230823763
Aboensis IV	AB	ISFRA6	0.828020976749613	0.873626373626374	0.731385048069869
Aboensis IV	AB	ISFRA7	0.824961890183948	0.89010989010989	0.901034066520823
Aboensis IV	AB	ISFRA8	0.677383315851751	0.851648351648352	0.863215281090044
Aboensis IV	AB	ISFRA9	0.709456546802282	0.824175824175824	1.09472200875458
Aboensis IV	AB	ISFRB1	0.72064053032728	0.472527472527473	4.55682272059113
Aboensis IV	AB	ISFRB10	0.796731017047894	0.43741444406518	4.7489522256803
Aboensis IV	AB	ISFRB11	0.872901134419184	0.587912087912088	1.42076599749516
Aboensis IV	AB	ISFRB12	0.244106473867337	0.406593406593407	1.56678976086815
Aboensis IV	AB	ISFRB13	0.51427871464138	0.43956043956044	2.22494662819414
Aboensis IV	AB	ISFRB14	0.408387390868339	0.527472527472527	1.40853315645368
Aboensis IV	AB	ISFRB15	0.360675067068599	0.598901098901099	1.54475282878424
Aboensis IV	AB	ISFRB2	0.832209290852976	0.78021978021978	1.50961471386913
Aboensis IV	AB	ISFRB3	0.362560643960338	0.450549450549451	1.90911058506723
Aboensis IV	AB	ISFRB4	0.568979587851719	0.228651005363322	1.76083331785361
Aboensis IV	AB	ISFRB5	0.320914244318247	0.648351648351648	1.86309566307611
Aboensis IV	AB	ISFRB6	0.722919422568118	0.635488909302243	1.46583098721316
Aboensis IV	AB	ISFRB7	0.577013068666039	0.763736263736264	2.89623400855522
Aboensis IV	AB	ISFRB8	0.630413537858913	0.747252747252747	1.95380320892884
Aboensis IV	AB	ISFRB9	0.675573805506114	0.653846153846154	1.38632094674123
Aboensis IV	AE	ISFB1A1	0.0188256331833425	0.335164835164835	1.15139505416151
Aboensis IV	AE	ISFB1A2	0.56721776102938	0.406593406593407	1.08044279225378
Aboensis IV	AE	ISFB1A3	0.826173385251808	0.10989010989011	0.949461284922294
Aboensis IV	AE	ISFB1A4	0.425930061911029	0.703296703296703	1.01973916301967
Aboensis IV	AE	ISFB1B1	0.604553428947106	0.445054945054945	1.35260333225381
Aboensis IV	AE	ISFB1B2	0.362984328315812	0.346153846153846	1.09940508500378
Aboensis IV	AE	ISFB1B3	0.48339542153857	0.67032967032967	1.75790362644198
Aboensis IV	AE	ISFB1B4	0.284623639060707	0.565934065934066	1.36466511616366
Aboensis IV	AE	ISFB2A1	0.663638496203257	0.582417582417582	0.807305496318118
Aboensis IV	AE	ISFB2A2	0.284302896857029	0.587912087912088	1.0819240931039
Aboensis IV	AE	ISFB2A3	0.401357700292714	0.725274725274725	1.1728964584379
Aboensis IV	AE	ISFB2A4	0.673142900952396	0.686813186813187	0.975164185743721
Aboensis IV	AE	ISFB2B1	0.297111400290366	0.532967032967033	1.43580381811875
Aboensis IV	AE	ISFB2B2	0.817133464489391	0.620879120879121	1.5770655862419
Aboensis IV	AE	ISFB2B3	0.552004729828147	0.675824175824176	2.0467386347406
Aboensis IV	AE	ISFB2B4	0.707556921596702	0.615384615384615	1.28370070988932
Aboensis IV	AE	ISFB3A1	0.700261421863427	0.587912087912088	0.968566977047789
Aboensis IV	AE	ISFB3A2	0.559991984582685	0.664835164835165	1.04604530715943
Aboensis IV	AE	ISFB3A3	0.0924188770843224	0.483516483516484	1.14704548523837
Aboensis IV	AE	ISFB3A4	0.436262266160572	0.807692307692308	1.02116114095623
Aboensis IV	AE	ISFB3B1	0.624179465642374	0.769230769230769	1.27582649840691
Aboensis IV	AE	ISFB3B2	0.257071129548069	0.60989010989011	1.55855920790334
Aboensis IV	AE	ISFB3B3	0.473441614245185	0.785714285714286	1.47508478817324
Aboensis IV	AE	ISFB3B4	0.567588831553076	0.620879120879121	1.67439837189896
Aboensis IV	AE	ISFB4A1	0.678938092365446	0.642857142857143	0.79144815425649
Aboensis IV	AE	ISFB4A2	0.556777798251762	0.571428571428571	1.16532687656363
Aboensis IV	AE	ISFB4A3	0.330609142927405	0.236263736263736	1.08440415713498
Aboensis IV	AE	ISFB4A4	0.0167229933134779	0.582417582417582	1.0893627664532
Aboensis IV	AE	ISFB4B1	0.444829043057085	0.230769230769231	1.23712009959426
Aboensis IV	AE	ISFB4B2	0.449993867565099	0.494505494505495	1.42087958700508
Aboensis IV	AE	ISFB4B3	0.558739732766199	0.269230769230769	1.26979619474744
Aboensis IV	AE	ISFB4B4	0.869467655976179	0.736263736263736	1.78438367040407
Aboensis IV	AE	ISFB5A1	-0.0234338524752774	0.417582417582418	1.14661321584815
Aboensis IV	AE	ISFB5A2	0.656345431850516	0.587912087912088	0.775626094809805
Aboensis IV	AE	ISFB5A3	0.471735208793028	0.461538461538462	1.04477520596193
Aboensis IV	AE	ISFB5A4	0.590052983655033	0.659340659340659	1.16360513573306
Aboensis IV	AE	ISFB5B1	0.695870606371103	0.846153846153846	1.47900292604807
Aboensis IV	AE	ISFB5B2	0.762355329570442	0.681318681318681	0.975563252045944
Aboensis IV	AE	ISFB5B3	0.811321040710453	0.78021978021978	1.3546701086814
Aboensis IV	AE	ISFB5B4	0.573260435317873	0.571428571428571	1.91270776391368
Aboensis IV	AF	ISFB1A1	0.656408965499247	0.626373626373626	1.05173986164457
Aboensis IV	AF	ISFB1A2	0.583027713679619	0.741758241758242	0.781750191590242
Aboensis IV	AF	ISFB1A3	0.894399370346538	0.851648351648352	0.921004976806055
Aboensis IV	AF	ISFB1A4	0.406408204640605	0.357142857142857	1.10000166857825
Aboensis IV	AF	ISFB1B1	0.733920426930274	0.67032967032967	1.48359827471393
Aboensis IV	AF	ISFB1B2	0.0575938840100258	0.302197802197802	1.46939125538739
Aboensis IV	AF	ISFB1B3	0.633788544254562	0.818681318681319	1.5798864470318
Aboensis IV	AF	ISFB1B4	0.923078039543745	0.741758241758242	1.54588221462005
Aboensis IV	AF	ISFB2A1	0.622523918107677	0.516483516483517	1.00674838639163
Aboensis IV	AF	ISFB2A2	0.100917157255409	0.549450549450549	0.878719981679797
Aboensis IV	AF	ISFB2A3	0.955676952563376	0.637362637362637	1.22614641384366
Aboensis IV	AF	ISFB2A4	0.272164185171228	0.489010989010989	0.990816752142973
Aboensis IV	AF	ISFB2B1	0.750370176051113	0.692307692307692	1.59421387403893
Aboensis IV	AF	ISFB2B2	0.52312882811306	0.78021978021978	1.92109330394295
Aboensis IV	AF	ISFB2B3	0.691596857581409	0.362637362637363	1.38954745814865
Aboensis IV	AF	ISFB2B4	0.830427112886373	0.516483516483517	1.61463064227991
Aboensis IV	AF	ISFB3A1	0.153276548213904	0.0274725274725275	0.843460851318834
Aboensis IV	AF	ISFB3A2	0.146183250570028	0.43956043956044	0.734728476404036
Aboensis IV	AF	ISFB3A3	0.764573843033873	0.824175824175824	1.11691371591268
Aboensis IV	AF	ISFB3A4	0.552104641609388	0.478021978021978	1.07003274693894
Aboensis IV	AF	ISFB3B1	0.725689734919615	0.686813186813187	1.53420382068511
Aboensis IV	AF	ISFB3B2	0.0369079573608579	0.532967032967033	1.47113489609014
Aboensis IV	AF	ISFB3B3	0.628518029982443	0.653846153846154	1.4543188588244
Aboensis IV	AF	ISFB3B4	0.840857159315367	0.71978021978022	1.16835174847992
Aboensis IV	AF	ISFB4A1	0.282644937845613	0.686813186813187	0.906598096140593
Aboensis IV	AF	ISFB4A2	0.644144865432892	0.230769230769231	1.10545981833877
Aboensis IV	AF	ISFB4A3	0.609032982256997	0.725274725274725	0.830270724070342
Aboensis IV	AF	ISFB4A4	0.247505900033693	0.576923076923077	0.973185510005455
Aboensis IV	AF	ISFB4B1	0.0548471472127423	0.505494505494506	1.46965980744559
Aboensis IV	AF	ISFB4B2	0.674949754658515	0.472527472527473	1.49578151401303
Aboensis IV	AF	ISFB4B3	0.881816669973374	0.741758241758242	1.99019632039697
Aboensis IV	AF	ISFB4B4	0.575843094498326	0.593406593406593	1.51364635446278
Aboensis IV	AF	ISFB5A1	0.686154935281608	0.67032967032967	1.13751254832591
Aboensis IV	AF	ISFB5A2	0.152722782149915	0.653846153846154	0.863500635720281
Aboensis IV	AF	ISFB5A3	0.936565605301157	0.818681318681319	1.0890640239926
Aboensis IV	AF	ISFB5A4	0.597533261244694	0.505494505494506	0.757358847474697
Aboensis IV	AF	ISFB5B1	0.294809631569455	0.423076923076923	1.14119359656863
Aboensis IV	AF	ISFB5B2	0.668475868740458	0.653846153846154	1.66441938692768
Aboensis IV	AF	ISFB5B3	0.661918022428971	0.818681318681319	1.57527706913729
Aboensis IV	AF	ISFB5B4	0.186345355489845	0.593406593406593	1.48389393691658
Aboensis IV	DS1	BM10	0.383562563250961	0.731648064307576	0.657093451612784
Aboensis IV	DS1	BM12	-0.00727941513642491	0.0703526470681448	0.880717166662448
Aboensis IV	DS1	BM14	0.667769906746693	0.679871223381881	1.46725605370845
Aboensis IV	DS1	BM16	0.503246141788686	0.506140099281268	0.838009176529297
Aboensis IV	DS1	BM18	0.499209744241849	0.600681431224723	0.91168680993468
Aboensis IV	DS1	BM2	0.69429755166359	0.404519917477945	0.485333504606823
Aboensis IV	DS1	BM20	0.891481543196107	0.587171628011261	2.50370590000088
Aboensis IV	DS1	BM22	0.947235726656842	0.652934850348522	1.3828074680809
Aboensis IV	DS1	BM24	0.902431240454169	0.786372287611178	1.21716843605802
Aboensis IV	DS1	BM26	0.902032104246047	0.616411302823536	0.977010754446853
Aboensis IV	DS1	BM28	0.224881984507009	0.179284291400159	0.807040725731763
Aboensis IV	DS1	BM30	0.207404218530345	0.481614848144097	0.831751846382599
Aboensis IV	DS1	BM32	0.414879830654925	0.267639462114863	1.38890954574893
Aboensis IV	DS1	BM34	0.0168262570917742	-0.0831497179675681	1.03528363633941
Aboensis IV	DS1	BM36	0.475581885769715	0.665197743740545	1.49531319127803
