method.name	dataset.name	sample.id	Pearson	Spearman	RMSE
Cancer_Decon	AE	ISFB2A3	0.47728395812381	0.675824175824176	5.3643938654805
Cancer_Decon	AE	ISFB2A4	0.264978575758845	0.467032967032967	4.89531879785495
Cancer_Decon	AE	ISFB2B1	-0.351563955572325	-0.28021978021978	5.72730259501575
Cancer_Decon	AE	ISFB2B2	0.185328905835609	0.335164835164835	5.58164610984075
Cancer_Decon	AE	ISFB2B3	0.392857968078526	-0.0769230769230769	6.00328939645489
Cancer_Decon	AE	ISFB2B4	0.1583497884441	0	5.45998509825313
Cancer_Decon	AE	ISFB3A1	0.451773759440967	0.214285714285714	5.09178774501052
Cancer_Decon	AE	ISFB3A2	0.106141586492706	0.247252747252747	5.02906598303443
Cancer_Decon	AE	ISFB3A3	-0.155665211959155	-0.0934065934065934	5.08859199663758
Cancer_Decon	AE	ISFB3A4	0.515082970825089	0.269230769230769	5.06973308634734
Cancer_Decon	AE	ISFB3B1	-0.108899244052709	-0.148351648351648	5.46311824482214
Cancer_Decon	AE	ISFB3B2	-0.351769859408511	-0.181318681318681	5.86416134748002
Cancer_Decon	AE	ISFB3B3	0.415948180575019	0.527472527472527	5.86802863573723
Cancer_Decon	AE	ISFB3B4	0.501347510609953	0.456043956043956	6.08416564186038
Cancer_Decon	AE	ISFB4A1	-0.479179819372105	-0.379120879120879	4.77234904730388
Cancer_Decon	AE	ISFB4A2	0.0950611323061149	-0.0769230769230769	4.95890266677726
Cancer_Decon	AE	ISFB4A3	0.486385814779043	0.357142857142857	5.34329247791641
Cancer_Decon	AE	ISFB4A4	-0.408730283405679	-0.236263736263736	5.11287518617379
Cancer_Decon	AE	ISFB4B1	0.0170177071650819	0	5.46243462359188
Cancer_Decon	AE	ISFB4B2	0.0582353183706569	0.489010989010989	5.71389933061613
Cancer_Decon	AE	ISFB4B3	0.0699715932013825	-0.126373626373626	5.4569558198775
Cancer_Decon	AE	ISFB4B4	0.560179311830707	0.71978021978022	6.1321541591456
Cancer_Decon	AE	ISFB5A1	-0.127992538134918	-0.137362637362637	5.30845917689511
Cancer_Decon	AE	ISFB5A2	-0.207442496344473	0.010989010989011	4.58321510588064
Cancer_Decon	AE	ISFB5A3	0.22989821390866	0.384615384615385	5.04604837821736
Cancer_Decon	AE	ISFB5A4	0.565176109909821	0.510989010989011	5.62668785144492
Cancer_Decon	AE	ISFB5B1	0.450224267243683	0.115384615384615	5.70574620110159
Cancer_Decon	AE	ISFB5B2	-0.125054893644052	-0.263736263736264	5.02378906001282
Cancer_Decon	AE	ISFB5B3	0.404643568205459	0.521978021978022	5.51856458646519
Cancer_Decon	AE	ISFB5B4	0.17733913528382	0.28021978021978	6.33440981606718
Cancer_Decon	AF	ISFB1A1	0.214068937559598	0.0879120879120879	4.62918740375881
Cancer_Decon	AF	ISFB1A2	0.534241172029876	0.406593406593407	4.59707442264849
Cancer_Decon	AF	ISFB1A3	-0.0211193731860875	-0.054945054945055	4.61616925299211
Cancer_Decon	AF	ISFB1A4	-0.212873437054721	-0.181318681318681	4.79163644929956
Cancer_Decon	AF	ISFB1B1	0.387354694453863	0.620879120879121	5.02957114726246
Cancer_Decon	AF	ISFB1B2	-0.258509957749235	0.0274725274725275	5.46550485756018
Cancer_Decon	AF	ISFB1B3	0.619366182501122	0.230769230769231	5.3027480801484
Cancer_Decon	AF	ISFB1B4	-0.135134347175765	-0.241758241758242	4.93074451667018
Cancer_Decon	AF	ISFB2A1	0.24473345404671	-0.0989010989010989	4.35885276468867
Cancer_Decon	AF	ISFB2A2	-0.214305021860293	0.258241758241758	4.56649802407996
Cancer_Decon	AF	ISFB2A3	0.0640843932250856	0.28021978021978	4.60956413763477
Cancer_Decon	AF	ISFB2A4	0.764107462335876	0.752747252747253	5.18003364253514
Cancer_Decon	AF	ISFB2B1	-0.0959641969151975	0.148351648351648	5.08407775627484
Cancer_Decon	AF	ISFB2B2	0.249341695972087	0.483516483516484	5.4966503954956
Cancer_Decon	AF	ISFB2B3	0.557251057618498	0.10989010989011	5.14141012726446
Cancer_Decon	AF	ISFB2B4	0.135263951374913	0.258241758241758	5.47223153121049
Cancer_Decon	AF	ISFB3A1	0.15771735513028	0.164835164835165	4.52939604374827
Cancer_Decon	AF	ISFB3A2	-0.1112147623771	0.373626373626374	4.59914691577048
Cancer_Decon	AF	ISFB3A3	-0.00539497050321875	0.010989010989011	4.78478499770709
Cancer_Decon	AF	ISFB3A4	0.528956880342492	0.736263736263736	4.71321596923587
Cancer_Decon	AF	ISFB3B1	0.127173508003668	0.0164835164835165	5.1685124796171
Cancer_Decon	AF	ISFB3B2	-0.0886084057781907	0.313186813186813	5.35019377724734
Cancer_Decon	AF	ISFB3B3	0.624897960642767	0.576923076923077	5.48508197616058
Cancer_Decon	AF	ISFB3B4	-0.225385327773153	-0.10989010989011	4.93982565754096
Cancer_Decon	AF	ISFB4A1	-0.114487260911072	0.549450549450549	4.77675319946586
Cancer_Decon	AF	ISFB4A2	0.167488707710489	0.186813186813187	4.68354483439597
Cancer_Decon	AF	ISFB4A3	0.170731631034892	0.208791208791209	4.24794641705456
Cancer_Decon	AF	ISFB4A4	0.498841951266343	0.532967032967033	5.11530287513302
Cancer_Decon	AF	ISFB4B1	-0.240930773074963	0.032967032967033	5.31630705559888
Cancer_Decon	AF	ISFB4B2	0.208602026099683	0.428571428571429	5.10000483548604
Cancer_Decon	AF	ISFB4B3	-0.0350163460950136	0.208791208791209	5.33067512045272
Cancer_Decon	AF	ISFB4B4	0.64499384776522	0.532967032967033	5.49738457336853
Cancer_Decon	AF	ISFB5A1	0.183038649601957	0.313186813186813	4.50063767509251
Cancer_Decon	AF	ISFB5A2	-0.295409793306142	0.0274725274725275	4.5259444350853
Cancer_Decon	AF	ISFB5A3	0.501733931298763	0.631868131868132	4.9741038373276
Cancer_Decon	AF	ISFB5A4	0.373740255745419	-0.153846153846154	4.55652159726799
Cancer_Decon	AF	ISFB5B1	0.192829530891931	-0.104395604395604	4.92808219486547
Cancer_Decon	AF	ISFB5B2	0.0920004755495952	-0.0164835164835165	5.09252213111628
Cancer_Decon	AF	ISFB5B3	0.66489449973814	0.582417582417582	5.42354093146694
Cancer_Decon	AF	ISFB5B4	-0.35959358326071	-0.28021978021978	5.47063561288213
Cancer_Decon	DS1	BM10	0.191077209172472	0.270609558031569	2.77454151260356
Cancer_Decon	DS1	BM12	0.418962027808907	0.371863991645908	3.4249650568817
Cancer_Decon	DS1	BM14	0.73574886592387	0.694544703023216	4.3250666912166
Cancer_Decon	DS1	BM16	0.0343217454439118	0.190428948244438	3.45827575734475
Cancer_Decon	DS1	BM18	0.571352844106389	0.409988913375605	3.59288083408702
Cancer_Decon	DS1	BM2	-0.0298687102609681	-0.121355975243384	2.34712076767285
Cancer_Decon	DS1	BM20	0.0603993653753371	0.122131698626342	4.22259756090198
Cancer_Decon	DS1	BM22	0.115152610492934	0.408671453095838	4.24744826500108
Cancer_Decon	DS1	BM24	0.221130041445592	0.43791989669365	4.14529866298485
Cancer_Decon	DS1	BM26	0.567586703053008	0.558622743183829	3.90940932410391
Cancer_Decon	DS1	BM28	-0.355001883834478	-0.298807152333598	3.14826504841579
Cancer_Decon	DS1	BM30	0.288542653384325	0.440996728421101	3.18249109958491
Cancer_Decon	DS1	BM32	-0.424940498888678	-0.554396028666501	3.92794918941794
Cancer_Decon	DS1	BM34	0.174104970678621	0.440204389240067	3.82304035300948
Cancer_Decon	DS1	BM36	0.191517833573228	0.210319874859143	3.93443095119095
Cancer_Decon	DS1	BM38	0.611845506200348	0.340767591595309	3.96005297086574
Cancer_Decon	DS1	BM4	0.740616132597524	0.586301969977929	3.61861841489639
Cancer_Decon	DS1	BM40	-0.0985420910893861	0.0869048189253482	4.30373193359071
Cancer_Decon	DS1	BM42	0.0466999113790673	0.0851918978988273	4.25820334069123
Cancer_Decon	DS1	BM44	0.0214781420869724	0.153322553220285	4.57539530372083
Cancer_Decon	DS1	BM46	0.57168806000671	0.445095549120512	4.71259804058815
Cancer_Decon	DS1	BM48	0.233330643246744	0.377562812626324	4.4442273922319
Cancer_Decon	DS1	BM50	0.608861991305325	0.548991316577211	4.79000849141029
Cancer_Decon	DS1	BM52	0.776476618782296	0.755125625252648	4.99959564412599
Cancer_Decon	DS1	BM54	0.46448341392212	0.560611910581388	3.85420373736064
Cancer_Decon	DS1	BM56	0.0340490637586918	-0.280305955290694	3.53109755291768
Cancer_Decon	DS1	BM58	0.431883463675058	0.418330013267038	3.38810257487041
Cancer_Decon	DS1	BM6	0.439361200211042	0.649531127815377	3.48881785862236
Cancer_Decon	DS1	BM60	-0.380747376813045	-0.298481002897855	3.63698327758257
Cancer_Decon	DS1	BM8	-0.0319509960282789	-0.0701580335637401	3.30785704833674
Cancer_Decon	DS2	BM1	0.0805011327871204	0.195989532233816	3.91754333959037
Cancer_Decon	DS2	BM11	0.0905623113141465	0.110248338457306	4.20903946257521
Cancer_Decon	DS2	BM13	0.301243022159074	0.229884514380924	4.06906514752864
Cancer_Decon	DS2	BM15	-0.579494097856846	-0.651467454520444	3.60281685517025
Cancer_Decon	DS2	BM17	0.683555984066265	-0.078258558087123	4.32824678390847
Cancer_Decon	DS2	BM19	0.439928585506554	0.262202212042538	4.11019052023921
Cancer_Decon	DS2	BM21	0.411159210592216	0.240785665165444	4.84098697306431
Cancer_Decon	DS2	BM23	-0.125303735164269	-0.0844945445768016	4.42956815483655
Cancer_Decon	DS2	BM25	-0.00891388035332392	0.220496676914612	4.22715263119928
Cancer_Decon	DS2	BM27	-0.0482462972322116	-0.0348155311911396	4.18506073958318
Cancer_Decon	DS2	BM29	0.635303760930473	0.645497224367903	3.75830317651054
Cancer_Decon	DS2	BM3	0.347658742534198	0.322748612183951	3.81597097103586
Cancer_Decon	DS2	BM31	0.23743873552663	0.150338643350872	4.07084110785554
Cancer_Decon	DS2	BM33	0.620827089703437	0.479701611800123	4.41375584738888
Cancer_Decon	DS2	BM35	0.866528338460795	0.776268908852524	4.69774122825815
Cancer_Decon	DS2	BM37	0.38756157069669	-0.278796113185376	4.92863912920907
Cancer_Decon	DS2	BM39	-0.380264452331093	-0.120701137396317	4.54924514923025
Cancer_Decon	DS2	BM41	0.392612082572333	0.231746183800928	4.90309577942811
Cancer_Decon	DS2	BM43	-0.00945212402480587	0.30109439487922	5.1335219899296
Cancer_Decon	DS2	BM45	0.528192011125791	0.550397186527205	4.82997632006448
Cancer_Decon	DS2	BM47	0.777028008682825	0.533136426968525	5.03852958664372
Cancer_Decon	DS2	BM49	0.127513450404311	0.287237781702287	5.2186550394692
Cancer_Decon	DS2	BM5	0.558165720502708	0.358435399798732	3.80989081299123
Cancer_Decon	DS2	BM51	0.454677521169297	0.441553064264468	5.24189644717708
Cancer_Decon	DS2	BM53	0.403832493706925	0.413167122006423	4.72162941812479
Cancer_Decon	DS2	BM55	0.0983990633227704	0.0158422226296433	4.40124768310588
Cancer_Decon	DS2	BM57	0.653129858562404	0.659058638339604	4.4604150295626
Cancer_Decon	DS2	BM59	-0.0884411430640325	-0.211229635061911	4.20375140069134
Cancer_Decon	DS2	BM7	-0.0735483236560291	-0.0356753034006338	4.32058138982768
Cancer_Decon	DS2	BM9	0.0781511475790698	0.357859247619395	3.92631158395475
Cancer_Decon	DS3	RM10	0.429380796130294	0.409222435985816	4.96270026039746
Cancer_Decon	DS3	RM12	0.660938779638249	0.451284842043258	5.15365747880701
Cancer_Decon	DS3	RM14	0.36431887145963	0.192592293987694	5.67928193251017
Cancer_Decon	DS3	RM16	0.552993053892511	0.513783090392302	5.5392463848251
Cancer_Decon	DS3	RM18	0.707237691666836	0.559624555682811	5.6344764977974
Cancer_Decon	DS3	RM2	0.777629880324678	0.537966573149892	5.04560258729874
Cancer_Decon	DS3	RM20	0.214733535222826	0.0886072213164451	5.65749189068451
Cancer_Decon	DS3	RM22	-0.0917556436050939	-0.0827640881769065	6.17015706510984
Cancer_Decon	DS3	RM24	-0.0523818311114058	-0.133342142062794	5.45303289845114
Cancer_Decon	DS3	RM26	0.0851751244050425	0.0956722299914231	6.64455100094539
Cancer_Decon	DS3	RM28	0.51119415331484	0.674261430415744	5.4567433462603
Cancer_Decon	DS3	RM30	0.111631422403557	0.166695251979743	6.56790558703343
Cancer_Decon	DS3	RM32	0.80181056823962	0.85063090626265	4.90148274157532
Cancer_Decon	DS3	RM34	-0.112909535699764	-0.137940146961511	5.57883525417762
Cancer_Decon	DS3	RM36	0.499756647916396	0.20976176963403	5.18195635245948
Cancer_Decon	DS3	RM4	-0.0935617638432874	-0.202312215543549	4.52911940166965
Cancer_Decon	DS3	RM6	0.464209215792858	0.419394919563471	6.05182828222378
Cancer_Decon	DS3	RM8	0.171250177965419	0.301364229982727	5.65146865334167
Cancer_Decon	DS4	RM1	0.499949491798754	0.128445772598075	5.30514181491288
Cancer_Decon	DS4	RM11	-0.160457155591558	-0.12328895654385	4.92412567540622
Cancer_Decon	DS4	RM13	0.281358453984692	0.285741593548738	6.12897334502097
Cancer_Decon	DS4	RM15	0.463388228921507	0.433794476728362	5.97762863622587
Cancer_Decon	DS4	RM17	0.546997353466572	0.556965991689187	5.86691956792233
Cancer_Decon	DS4	RM19	0.539033827887078	0.459800489871703	5.28261586699637
Cancer_Decon	DS4	RM21	0.584247447021647	0.688102353203975	6.28429699657858
Cancer_Decon	DS4	RM23	0.425780737342083	0.225302240037134	6.04996828737051
Cancer_Decon	DS4	RM25	0.673056646676706	0.731082778896008	6.50393746265512
Cancer_Decon	DS4	RM27	0.375030140140772	0.205954509926818	5.73451553875625
Cancer_Decon	DS4	RM29	0.384839519842604	0.130267789455786	5.77894806915561
Cancer_Decon	DS4	RM3	0.353608441617224	0.386150947315365	5.10709488619675
Cancer_Decon	DS4	RM31	0.214916744502217	0.350605121253171	6.78162400702655
Cancer_Decon	DS4	RM33	-0.0295524530014309	-0.205195670417031	5.82481583372479
Cancer_Decon	DS4	RM35	0.202032337477777	0.165144564768954	6.48406848982366
Cancer_Decon	DS4	RM5	0.473331109239167	0.321114431495189	6.01597761347925
Cancer_Decon	DS4	RM7	0.400092180978625	0.476731294622796	5.90895952222257
Cancer_Decon	DS4	RM9	0.00794035648924643	0.188518200847398	5.60288254767521
CCB	AA	ISFRA1	-0.0852546297729346	0.115543438054953	0.127673300504159
CCB	AA	ISFRA10	0.237318694076072	0.602476498429399	0.094950818299728
CCB	AA	ISFRA11	0.263437274683221	0.43956043956044	0.0942479513865024
CCB	AA	ISFRA12	0.0445652174745858	0.307692307692308	0.0982229543783054
CCB	AA	ISFRA13	0.264834699074665	0.274725274725275	0.0978334574922625
CCB	AA	ISFRA14	0.0632474311206449	0.318681318681319	0.0790856818871527
CCB	AA	ISFRA15	0.347869872331869	0.703296703296703	0.0886615306372385
CCB	AA	ISFRA2	-0.0631279544268955	0.272728307602035	0.11820604962891
CCB	AA	ISFRA3	-0.0429140313648559	0.274725274725275	0.0924664698227745
CCB	AA	ISFRA4	0.502060042590725	0.549450549450549	0.0887248699296576
CCB	AA	ISFRA5	0.217820849207643	0.181318681318681	0.0700091257461698
CCB	AA	ISFRA6	-0.180168641159894	0.0962861983791277	0.156985644470602
CCB	AA	ISFRA7	0.343375100578549	0.0989010989010989	0.0943040549226305
CCB	AA	ISFRA8	0.522368323216768	0.363136519601281	0.0735859339418336
CCB	AA	ISFRA9	0.0387255584450006	0.175824175824176	0.132363863121262
CCB	AA	ISFRB1	-0.151621022302246	-0.0934065934065934	0.118758476175675
CCB	AA	ISFRB10	0.433284332523223	0.379642725037703	0.171251310073156
CCB	AA	ISFRB11	0.538393561054218	0.747252747252747	0.103573739430002
CCB	AA	ISFRB12	0.73270698221715	0.543956043956044	0.129923501995428
CCB	AA	ISFRB13	0.199223292884005	0.0220082739152292	0.107218322066975
CCB	AA	ISFRB14	0.15073713977674	0.598901098901099	0.10381611198494
CCB	AA	ISFRB15	0.0564506370184371	0.318681318681319	0.126870444472225
CCB	AA	ISFRB2	0.835421466817543	0.362637362637363	0.1235523547454
CCB	AA	ISFRB3	-0.164535132597729	-0.137362637362637	0.184011804998924
CCB	AA	ISFRB4	0.0325848762098436	0.148351648351648	0.0935304314628299
CCB	AA	ISFRB5	-0.248257799228271	0.354883416883071	0.171141449228061
CCB	AA	ISFRB6	0.0339796083353962	0.32462204024963	0.104954154447507
CCB	AA	ISFRB7	0.0660032522927331	0.335164835164835	0.130259151206278
CCB	AA	ISFRB8	0.275354161072376	0.379120879120879	0.107539045813563
CCB	AA	ISFRB9	-0.341708128850657	-0.142857142857143	0.122219672211606
CCB	AB	ISFRA1	0.337469744415994	0.587912087912088	0.0805160104463735
CCB	AB	ISFRA10	0.244444090863277	0.552957882120133	0.0688534873226602
CCB	AB	ISFRA11	-0.0938323072557134	0.32967032967033	0.165592594503439
CCB	AB	ISFRA12	-0.00470297997414972	0.368131868131868	0.0969321368875069
CCB	AB	ISFRA13	0.546113909133501	0.685953016089966	0.137216388408592
CCB	AB	ISFRA14	0.762160474439847	0.401098901098901	0.0534023781726949
CCB	AB	ISFRA15	0.429491813723565	0.318681318681319	0.0893479496776338
CCB	AB	ISFRA2	0.133947288079006	0.664835164835165	0.0841167594285522
CCB	AB	ISFRA3	0.122833662955797	0.115384615384615	0.0870861748454952
CCB	AB	ISFRA4	0.112364400740102	0.420908238628758	0.0758659217585818
CCB	AB	ISFRA5	0.190074623415667	0.211829636434081	0.083857986187566
CCB	AB	ISFRA6	0.221477649444709	0.576923076923077	0.103740981326162
CCB	AB	ISFRA7	0.255743388418006	0.417582417582418	0.115835487896716
CCB	AB	ISFRA8	0.723984440824077	0.824175824175824	0.0532794920660728
CCB	AB	ISFRA9	0.10792156814689	0.340659340659341	0.0926609494295513
CCB	AB	ISFRB1	0.0615850140545453	0.527472527472527	0.128821541451707
CCB	AB	ISFRB10	-0.105961694280748	0.236588944588714	0.162622865588925
CCB	AB	ISFRB11	0.47725960296173	0.857142857142857	0.100612691925311
CCB	AB	ISFRB12	0.702678570776595	0.543956043956044	0.131846290997982
CCB	AB	ISFRB13	0.363387051877838	0.368131868131868	0.142561388111404
CCB	AB	ISFRB14	0.587280246311544	0.0879120879120879	0.143306695161888
CCB	AB	ISFRB15	-0.387303099068852	-0.236263736263736	0.111764159381468
CCB	AB	ISFRB2	0.282535189254622	0.258241758241758	0.145595035500255
CCB	AB	ISFRB3	0.167807336298346	0.241758241758242	0.153449933346296
CCB	AB	ISFRB4	0.422763854269472	0.402205382928253	0.129816596814939
CCB	AB	ISFRB5	0.0573598724224873	0.346153846153846	0.108654341774444
CCB	AB	ISFRB6	0.449956885762312	0.206327567955274	0.168007994234067
CCB	AB	ISFRB7	0.293872086253286	0.0714285714285714	0.131136172413548
CCB	AB	ISFRB8	0.174144443614958	0.0989010989010989	0.10211211575427
CCB	AB	ISFRB9	-0.0455729168287581	0.153846153846154	0.102661982521797
CCB	AE	ISFB1A1	0.260880139025939	0.703296703296703	0.116981574964475
CCB	AE	ISFB1A2	-0.238700776059591	-0.296703296703297	0.11348122069087
CCB	AE	ISFB1A3	0.167711341256029	0.054945054945055	0.0569341222937527
CCB	AE	ISFB1A4	0.832344701243668	0.373626373626374	0.0644720681519654
CCB	AE	ISFB1B1	-0.186567459118955	-0.0494505494505495	0.121311343526377
CCB	AE	ISFB1B2	-0.223394050099423	0.252747252747253	0.11895274112086
CCB	AE	ISFB1B3	0.497415718504638	0.192307692307692	0.141818725976486
CCB	AE	ISFB1B4	0.631739979069896	0.536451676683711	0.113179232306721
CCB	AE	ISFB2A1	0.0712782383593186	0.225274725274725	0.0501580867609756
CCB	AE	ISFB2A2	0.169336994853589	0.0714285714285714	0.109072811863975
CCB	AE	ISFB2A3	0.884988311099868	0.604395604395604	0.0469191525541839
CCB	AE	ISFB2A4	0.0594183275245067	0.0769230769230769	0.092599786330172
CCB	AE	ISFB2B1	0.666653381683204	0.795048895187654	0.115420386889823
CCB	AE	ISFB2B2	0.116466001401572	0.252747252747253	0.0851805741013012
CCB	AE	ISFB2B3	0.767461888591258	0.39010989010989	0.122353960476609
CCB	AE	ISFB2B4	-0.0599376167177526	0.307692307692308	0.121502662882738
CCB	AE	ISFB3A1	0.0657104127179859	0.362637362637363	0.0544102527865719
CCB	AE	ISFB3A2	-0.201368674188563	-0.247252747252747	0.106567052898627
CCB	AE	ISFB3A3	0.303286999950408	-0.021978021978022	0.0898086277616313
CCB	AE	ISFB3A4	0.944911175629257	0.813186813186813	0.0538228681913505
CCB	AE	ISFB3B1	-0.281783670754545	0.10989010989011	0.12777185545168
CCB	AE	ISFB3B2	0.665061931296565	0.646493046259857	0.115472493472189
CCB	AE	ISFB3B3	0.681751164380168	0.263736263736264	0.143098824528509
CCB	AE	ISFB3B4	-0.288665864988273	-0.10989010989011	0.113403758564453
CCB	AE	ISFB4A1	-0.173692766510583	-0.032967032967033	0.0581186800106921
CCB	AE	ISFB4A2	-0.133424058822705	-0.00549450549450549	0.149766356983811
CCB	AE	ISFB4A3	0.966744699933544	0.730769230769231	0.0323029317971161
CCB	AE	ISFB4A4	0.266643468227019	0.230769230769231	0.0903534889762043
CCB	AE	ISFB4B1	-0.182467401332265	0.0274725274725275	0.0809352883229853
CCB	AE	ISFB4B2	0.922366868966968	0.541953745162519	0.102705229133799
CCB	AE	ISFB4B3	-0.185088692800128	-0.247252747252747	0.127545538538025
CCB	AE	ISFB4B4	0.0664332980030669	0.247252747252747	0.17380320451294
CCB	AE	ISFB5A1	0.32289398276418	0.153846153846154	0.0774665870185435
CCB	AE	ISFB5A2	-0.153624962366576	0.0274725274725275	0.0633277100597751
CCB	AE	ISFB5A3	0.195258328428483	0.021978021978022	0.0943759536947329
CCB	AE	ISFB5A4	0.303152264792306	0.483516483516484	0.087858348927069
CCB	AE	ISFB5B1	0.808723863453866	0.591472361471784	0.119697005580831
CCB	AE	ISFB5B2	-0.341651116971354	-0.153846153846154	0.0802376103345703
CCB	AE	ISFB5B3	-0.223512427542336	-0.324175824175824	0.114209947337311
CCB	AE	ISFB5B4	-0.167098885105261	-0.0494505494505495	0.161606140944807
CCB	AF	ISFB1A1	-0.183396570788385	-0.126373626373626	0.121854495995465
CCB	AF	ISFB1A2	0.884718161196779	0.483516483516484	0.0397744880877048
CCB	AF	ISFB1A3	-0.164158933524961	0.324175824175824	0.0512999716533489
CCB	AF	ISFB1A4	0.0337676187586473	0.527472527472527	0.130477206592747
CCB	AF	ISFB1B1	-0.0602647742834814	-0.269230769230769	0.110397655611991
CCB	AF	ISFB1B2	0.624325731269182	0.368638588080089	0.123954393408899
CCB	AF	ISFB1B3	0.822469637577958	0.00549450549450549	0.14659780309936
CCB	AF	ISFB1B4	0.186138757005759	0.467032967032967	0.0692331100688093
CCB	AF	ISFB2A1	0.183527434059883	-0.214285714285714	0.0971795981387917
CCB	AF	ISFB2A2	0.408291118712597	0.318681318681319	0.0831018313227715
CCB	AF	ISFB2A3	0.291932231185797	0.159340659340659	0.0504845895849091
CCB	AF	ISFB2A4	0.321058522936697	-0.175824175824176	0.0679273660331259
CCB	AF	ISFB2B1	0.0265672873775543	0.527472527472527	0.0712402275261092
CCB	AF	ISFB2B2	-0.249260047669868	-0.368131868131868	0.108390998749409
CCB	AF	ISFB2B3	0.876142774080929	0.335164835164835	0.117744009161941
CCB	AF	ISFB2B4	-0.0626052382355225	0.0384615384615385	0.0872122474180269
CCB	AF	ISFB3A1	-0.352255307011968	-0.214285714285714	0.0542470241402365
CCB	AF	ISFB3A2	0.687632406589977	0.175824175824176	0.0634469903364028
CCB	AF	ISFB3A3	-0.197743236162323	0.159340659340659	0.0987849287209615
CCB	AF	ISFB3A4	0.849291325786657	0.247252747252747	0.0510362536582879
CCB	AF	ISFB3B1	-0.214802736014238	-0.0604395604395604	0.118628524202121
CCB	AF	ISFB3B2	0.583568078106712	0.14305378044899	0.133066271237319
CCB	AF	ISFB3B3	0.71128559858677	0.214285714285714	0.110747423806999
CCB	AF	ISFB3B4	0.156760218812525	0.384615384615385	0.0829611022173558
CCB	AF	ISFB4A1	0.217062654321413	0.598901098901099	0.112613937018236
CCB	AF	ISFB4A2	-0.0511045047674114	0.0274725274725275	0.0993125546866211
CCB	AF	ISFB4A3	0.104510093318737	0.406593406593407	0.0574335875911757
CCB	AF	ISFB4A4	0.912542150050163	0.373626373626374	0.0330137388517959
CCB	AF	ISFB4B1	0.769028738496563	0.451169615262198	0.107825358239415
CCB	AF	ISFB4B2	-0.0773047052378365	0.0659340659340659	0.1276264539794
CCB	AF	ISFB4B3	-0.0230599738522767	0.505494505494506	0.0752126764035989
CCB	AF	ISFB4B4	0.706100116814706	0.318681318681319	0.132711728524615
CCB	AF	ISFB5A1	0.064436022204121	0.582417582417582	0.118683716844641
CCB	AF	ISFB5A2	0.22503196154419	0.0769230769230769	0.0924263608978893
CCB	AF	ISFB5A3	0.155973629210188	0.604395604395604	0.0850092714624189
CCB	AF	ISFB5A4	0.969536024839318	0.494505494505495	0.027621400395705
CCB	AF	ISFB5B1	-0.0987625058052882	0.137362637362637	0.0756029786598077
CCB	AF	ISFB5B2	-0.0618220932888267	0.39010989010989	0.117340307633635
CCB	AF	ISFB5B3	0.820095836606459	0.258241758241758	0.143604198682935
CCB	AF	ISFB5B4	0.632784931947466	0.368131868131868	0.1042177445067
CCB	DS1	BM10	0.734765726850193	0.641444878297053	0.0205304922536521
CCB	DS1	BM12	-0.26046434041727	-0.33166247903554	0.0228644580269052
CCB	DS1	BM14	-0.276141642558066	-0.0195646395217807	0.0452953980763815
CCB	DS1	BM16	0.144795274949258	0.125282202792393	0.0248367266486103
CCB	DS1	BM18	-0.0234607931060732	0.138252075440611	0.0463357879542064
CCB	DS1	BM2	0.386150178223554	0.458455906475005	0.0193723178762099
CCB	DS1	BM20	0.541496898242003	0.54959264381854	0.0353660742393778
CCB	DS1	BM22	0.0966046966644821	-0.230171278180414	0.0387935938049647
CCB	DS1	BM24	0.205214189570473	-0.0329617126543608	0.0427522722733424
CCB	DS1	BM26	0.138248190238472	-0.154102825705884	0.0293763507396473
CCB	DS1	BM28	-0.0729075151776144	0.239045721866879	0.0205779118337172
CCB	DS1	BM30	-0.231297333598459	-0.591864030249373	0.0284228209114971
CCB	DS1	BM32	0.152407761785313	0.195950320476953	0.0214005703523913
CCB	DS1	BM34	0.110600287135546	-0.078258558087123	0.0389598685441232
CCB	DS1	BM36	-0.200286806931688	-0.166299435935136	0.0325067350226809
CCB	DS1	BM38	-0.0570891423860476	0.0501128811169572	0.0296232249428458
CCB	DS1	BM4	0.324564466409673	0.223860752173391	0.0216166577997257
CCB	DS1	BM40	-0.00256861622033414	0.135185273883875	0.0456992537713706
CCB	DS1	BM42	0.425650327663152	0.536207827951443	0.0617698630976504
CCB	DS1	BM44	-0.076791006249028	0.258731808559231	0.0455302533167662
CCB	DS1	BM46	0.777074911840702	0.342381191631163	0.121111052648388
CCB	DS1	BM48	-0.150604781005643	-0.238963805459699	0.0700843922137442
CCB	DS1	BM50	0.713150180736429	0.134839972492648	0.0893572247700082
CCB	DS1	BM52	0.566105173763919	0.37278353651713	0.0931611579423709
CCB	DS1	BM54	0.0745210298297493	-0.127411797859406	0.0318550472812168
CCB	DS1	BM56	0.468601499469673	0.484164831865744	0.020822565221018
CCB	DS1	BM58	0.160519005718205	0.119522860933439	0.019017555728419
CCB	DS1	BM6	-0.210366583539523	-0.364371120481797	0.0267993309288429
CCB	DS1	BM60	0.212000962781032	0.117260393995586	0.0333782403142701
CCB	DS1	BM8	0.0082295510708347	0.0952144741222188	0.0255376838721165
CCB	DS2	BM1	0.135338980682929	-0.307226834312469	0.0231232974392907
CCB	DS2	BM11	0.46445153236125	0.446004641940919	0.022141254986967
CCB	DS2	BM13	-0.2034853269225	-0.171190595815581	0.0443965426884857
